time	count
171537.00	0.00
171577.00	1.00
171583.00	0.00
171621.00	1.00
171627.00	0.00
171663.00	1.00
171668.00	0.00
171742.00	1.00
171746.00	0.00
171773.00	1.00
171779.00	0.00
171802.00	1.00
171807.00	0.00
171879.00	1.00
171884.00	0.00
171912.00	1.00
171917.00	0.00
171941.00	1.00
171946.00	0.00
171974.00	1.00
171980.00	0.00
172016.00	1.00
172020.00	0.00
172098.00	1.00
172103.00	0.00
172130.00	1.00
172134.00	0.00
172159.00	1.00
172165.00	0.00
172190.00	1.00
172194.00	0.00
172268.00	1.00
172274.00	0.00
172301.00	1.00
172306.00	0.00
172328.00	1.00
172332.00	0.00
172440.00	1.00
172446.00	0.00
172481.00	1.00
172486.00	0.00
172587.00	1.00
172590.00	0.00
172706.00	1.00
172746.00	0.00
172772.00	1.00
172797.00	0.00
172828.00	1.00
172852.00	0.00
172880.00	1.00
172903.00	0.00
172936.00	1.00
172941.00	0.00
172966.00	1.00
172971.00	0.00
172996.00	1.00
173002.00	0.00
173025.00	1.00
173031.00	0.00
173126.00	1.00
173167.00	0.00
173212.00	1.00
173218.00	0.00
173244.00	1.00
173249.00	0.00
173274.00	1.00
173278.00	0.00
173303.00	1.00
173308.00	0.00
173334.00	1.00
173339.00	0.00
173365.00	1.00
173371.00	0.00
173397.00	1.00
173402.00	0.00
173428.00	1.00
173434.00	0.00
173460.00	1.00
173465.00	0.00
173491.00	1.00
173496.00	0.00
173521.00	1.00
173526.00	0.00
173551.00	1.00
173556.00	0.00
173591.00	1.00
173597.00	0.00
173636.00	1.00
173641.00	0.00
173669.00	1.00
173674.00	0.00
173709.00	1.00
173715.00	0.00
173747.00	1.00
173752.00	0.00
173791.00	1.00
173796.00	0.00
173821.00	1.00
173826.00	0.00
173852.00	1.00
173856.00	0.00
173979.00	1.00
174024.00	0.00
174050.00	1.00
174055.00	0.00
174081.00	1.00
174086.00	0.00
174112.00	1.00
174117.00	0.00
174145.00	1.00
174149.00	0.00
174172.00	1.00
174176.00	0.00
174254.00	1.00
174259.00	0.00
174282.00	1.00
174287.00	0.00
174320.00	1.00
174325.00	0.00
174421.00	1.00
174424.00	0.00
174533.00	1.00
174578.00	0.00
174600.00	1.00
174630.00	0.00
174661.00	1.00
174692.00	0.00
174715.00	1.00
174748.00	0.00
174775.00	1.00
174781.00	0.00
174803.00	1.00
174839.00	0.00
174867.00	1.00
174872.00	0.00
174898.00	1.00
174904.00	0.00
174927.00	1.00
174933.00	0.00
174958.00	1.00
174963.00	0.00
174989.00	1.00
174993.00	0.00
175018.00	1.00
175023.00	0.00
175049.00	1.00
175055.00	0.00
175079.00	1.00
175084.00	0.00
175110.00	1.00
175115.00	0.00
175140.00	1.00
175145.00	0.00
175169.00	1.00
175175.00	0.00
175202.00	1.00
175207.00	0.00
175232.00	1.00
175238.00	0.00
175273.00	1.00
175278.00	0.00
175350.00	1.00
175355.00	0.00
175436.00	1.00
175441.00	0.00
175469.00	1.00
175474.00	0.00
175501.00	1.00
175506.00	0.00
175533.00	1.00
175538.00	0.00
175607.00	1.00
175611.00	0.00
175636.00	1.00
175641.00	0.00
175666.00	1.00
175672.00	0.00
175708.00	1.00
175711.00	0.00
175790.00	1.00
175795.00	0.00
175823.00	1.00
175828.00	0.00
175850.00	1.00
175854.00	0.00
175879.00	1.00
175884.00	0.00
175958.00	1.00
175963.00	0.00
175991.00	1.00
175996.00	0.00
176020.00	1.00
176024.00	0.00
176049.00	1.00
176054.00	0.00
176134.00	1.00
176140.00	0.00
176167.00	1.00
176170.00	0.00
176195.00	1.00
176201.00	0.00
176234.00	1.00
176239.00	0.00
176312.00	1.00
176316.00	0.00
176403.00	1.00
176408.00	0.00
176438.00	1.00
176443.00	0.00
176537.00	1.00
176541.00	0.00
176662.00	1.00
176703.00	0.00
176729.00	1.00
176754.00	0.00
176781.00	1.00
176805.00	0.00
176837.00	1.00
176858.00	0.00
176882.00	1.00
176905.00	0.00
176934.00	1.00
176940.00	0.00
176964.00	1.00
176969.00	0.00
176995.00	1.00
177000.00	0.00
177025.00	1.00
177030.00	0.00
177056.00	1.00
177062.00	0.00
177088.00	1.00
177093.00	0.00
177118.00	1.00
177123.00	0.00
177149.00	1.00
177154.00	0.00
177182.00	1.00
177218.00	0.00
177234.00	1.00
177238.00	0.00
177263.00	1.00
177267.00	0.00
177290.00	1.00
177295.00	0.00
177320.00	1.00
177323.00	0.00
177396.00	1.00
177401.00	0.00
177428.00	1.00
177433.00	0.00
177508.00	1.00
177514.00	0.00
177548.00	1.00
177552.00	0.00
177693.00	1.00
177740.00	0.00
177761.00	1.00
177792.00	0.00
177819.00	1.00
177848.00	0.00
177876.00	1.00
177909.00	0.00
177938.00	1.00
177943.00	0.00
177964.00	1.00
178001.00	0.00
178032.00	1.00
178036.00	0.00
178065.00	1.00
178069.00	0.00
178094.00	1.00
178099.00	0.00
178126.00	1.00
178130.00	0.00
178156.00	1.00
178161.00	0.00
178187.00	1.00
178191.00	0.00
178218.00	1.00
178223.00	0.00
178249.00	1.00
178254.00	0.00
178283.00	1.00
178287.00	0.00
178312.00	1.00
178317.00	0.00
178349.00	1.00
178354.00	0.00
178381.00	1.00
178386.00	0.00
178410.00	1.00
178416.00	0.00
178495.00	1.00
178499.00	0.00
178525.00	1.00
178530.00	0.00
178610.00	1.00
178615.00	0.00
178642.00	1.00
178647.00	0.00
178670.00	1.00
178675.00	0.00
178709.00	1.00
178714.00	0.00
178789.00	1.00
178792.00	0.00
178817.00	1.00
178823.00	0.00
178849.00	1.00
178855.00	0.00
178890.00	1.00
178894.00	0.00
178970.00	1.00
178975.00	0.00
179002.00	1.00
179007.00	0.00
179030.00	1.00
179035.00	0.00
179112.00	1.00
179118.00	0.00
179144.00	1.00
179148.00	0.00
179172.00	1.00
179176.00	0.00
179200.00	1.00
179205.00	0.00
179279.00	1.00
179284.00	0.00
179312.00	1.00
179316.00	0.00
179340.00	1.00
179345.00	0.00
179372.00	1.00
179377.00	0.00
179454.00	1.00
179458.00	0.00
179478.00	1.00
179482.00	0.00
179575.00	1.00
179580.00	0.00
179613.00	1.00
179617.00	0.00
179710.00	1.00
179714.00	0.00
179831.00	1.00
179871.00	0.00
179897.00	1.00
179921.00	0.00
179949.00	1.00
179973.00	0.00
180000.00	1.00
180021.00	0.00
180045.00	1.00
180069.00	0.00
180097.00	1.00
180103.00	0.00
180127.00	1.00
180132.00	0.00
180159.00	1.00
180164.00	0.00
180190.00	1.00
180195.00	0.00
180221.00	1.00
180226.00	0.00
180252.00	1.00
180258.00	0.00
180283.00	1.00
180288.00	0.00
180314.00	1.00
180318.00	0.00
180343.00	1.00
180377.00	0.00
180392.00	1.00
180398.00	0.00
180423.00	1.00
180427.00	0.00
180449.00	1.00
180454.00	0.00
180479.00	1.00
180482.00	0.00
180554.00	1.00
180559.00	0.00
180586.00	1.00
180592.00	0.00
180665.00	1.00
180670.00	0.00
180707.00	1.00
180710.00	0.00
180843.00	1.00
180889.00	0.00
180914.00	1.00
180944.00	0.00
180973.00	1.00
181002.00	0.00
181027.00	1.00
181032.00	0.00
181049.00	1.00
181081.00	0.00
181107.00	1.00
181141.00	0.00
181171.00	1.00
181176.00	0.00
181203.00	1.00
181208.00	0.00
181233.00	1.00
181238.00	0.00
181265.00	1.00
181269.00	0.00
181294.00	1.00
181299.00	0.00
181325.00	1.00
181331.00	0.00
181357.00	1.00
181362.00	0.00
181387.00	1.00
181392.00	0.00
181417.00	1.00
181423.00	0.00
181447.00	1.00
181452.00	0.00
181477.00	1.00
181482.00	0.00
181511.00	1.00
181516.00	0.00
181544.00	1.00
181549.00	0.00
181623.00	1.00
181628.00	0.00
181654.00	1.00
181659.00	0.00
181753.00	1.00
181758.00	0.00
181785.00	1.00
181790.00	0.00
181815.00	1.00
181820.00	0.00
181852.00	1.00
181857.00	0.00
181934.00	1.00
181939.00	0.00
181969.00	1.00
181973.00	0.00
182001.00	1.00
182006.00	0.00
182030.00	1.00
182034.00	0.00
182104.00	1.00
182109.00	0.00
182137.00	1.00
182142.00	0.00
182165.00	1.00
182171.00	0.00
182247.00	1.00
182252.00	0.00
182280.00	1.00
182285.00	0.00
182309.00	1.00
182314.00	0.00
182340.00	1.00
182344.00	0.00
182418.00	1.00
182423.00	0.00
182449.00	1.00
182455.00	0.00
182478.00	1.00
182483.00	0.00
182509.00	1.00
182513.00	0.00
182593.00	1.00
182596.00	0.00
182618.00	1.00
182622.00	0.00
182711.00	1.00
182717.00	0.00
182748.00	1.00
182753.00	0.00
182844.00	1.00
182847.00	0.00
183098.00	1.00
183137.00	0.00
183177.00	1.00
183200.00	0.00
183224.00	1.00
183248.00	0.00
183276.00	1.00
183299.00	0.00
183327.00	1.00
183352.00	0.00
183385.00	1.00
183390.00	0.00
183416.00	1.00
183421.00	0.00
183448.00	1.00
183452.00	0.00
183479.00	1.00
183483.00	0.00
183509.00	1.00
183515.00	0.00
183542.00	1.00
183547.00	0.00
183572.00	1.00
183578.00	0.00
183603.00	1.00
183608.00	0.00
183634.00	1.00
183639.00	0.00
183665.00	1.00
183671.00	0.00
183699.00	1.00
183703.00	0.00
183729.00	1.00
183735.00	0.00
183760.00	1.00
183765.00	0.00
183790.00	1.00
183794.00	0.00
183819.00	1.00
183824.00	0.00
183850.00	1.00
183855.00	0.00
183881.00	1.00
183886.00	0.00
183912.00	1.00
183917.00	0.00
183943.00	1.00
183949.00	0.00
183974.00	1.00
183978.00	0.00
184004.00	1.00
184009.00	0.00
184033.00	1.00
184038.00	0.00
184063.00	1.00
184097.00	0.00
184112.00	1.00
184118.00	0.00
184142.00	1.00
184145.00	0.00
184249.00	1.00
184255.00	0.00
184287.00	1.00
184292.00	0.00
184318.00	1.00
184323.00	0.00
184358.00	1.00
184363.00	0.00
184398.00	1.00
184403.00	0.00
184482.00	1.00
184488.00	0.00
184567.00	1.00
184572.00	0.00
184671.00	1.00
184718.00	0.00
184747.00	1.00
184777.00	0.00
184802.00	1.00
184834.00	0.00
184863.00	1.00
184893.00	0.00
184922.00	1.00
184927.00	0.00
184948.00	1.00
184983.00	0.00
185015.00	1.00
185020.00	0.00
185045.00	1.00
185050.00	0.00
185074.00	1.00
185079.00	0.00
185105.00	1.00
185111.00	0.00
185135.00	1.00
185140.00	0.00
185166.00	1.00
185171.00	0.00
185196.00	1.00
185201.00	0.00
185226.00	1.00
185230.00	0.00
185256.00	1.00
185262.00	0.00
185286.00	1.00
185292.00	0.00
185316.00	1.00
185321.00	0.00
185349.00	1.00
185354.00	0.00
185378.00	1.00
185384.00	0.00
185463.00	1.00
185469.00	0.00
185499.00	1.00
185503.00	0.00
185587.00	1.00
185592.00	0.00
185618.00	1.00
185623.00	0.00
185650.00	1.00
185655.00	0.00
185682.00	1.00
185686.00	0.00
185763.00	1.00
185768.00	0.00
185793.00	1.00
185799.00	0.00
185824.00	1.00
185829.00	0.00
185854.00	1.00
185857.00	0.00
185932.00	1.00
185938.00	0.00
185969.00	1.00
185974.00	0.00
185997.00	1.00
186003.00	0.00
186037.00	1.00
186040.00	0.00
186113.00	1.00
186117.00	0.00
186143.00	1.00
186148.00	0.00
186171.00	1.00
186176.00	0.00
186215.00	1.00
186221.00	0.00
186250.00	1.00
186253.00	0.00
186359.00	1.00
186364.00	0.00
186391.00	1.00
186396.00	0.00
186424.00	1.00
186429.00	0.00
186503.00	1.00
186506.00	0.00
186589.00	1.00
186595.00	0.00
186624.00	1.00
186629.00	0.00
186725.00	1.00
186729.00	0.00
186850.00	1.00
186890.00	0.00
186919.00	1.00
186944.00	0.00
186970.00	1.00
186992.00	0.00
187022.00	1.00
187044.00	0.00
187070.00	1.00
187095.00	0.00
187123.00	1.00
187128.00	0.00
187153.00	1.00
187158.00	0.00
187184.00	1.00
187189.00	0.00
187215.00	1.00
187220.00	0.00
187246.00	1.00
187251.00	0.00
187277.00	1.00
187281.00	0.00
187305.00	1.00
187311.00	0.00
187338.00	1.00
187341.00	0.00
187418.00	1.00
187464.00	0.00
187479.00	1.00
187484.00	0.00
187510.00	1.00
187516.00	0.00
187545.00	1.00
187549.00	0.00
187576.00	1.00
187580.00	0.00
187604.00	1.00
187607.00	0.00
187680.00	1.00
187686.00	0.00
187715.00	1.00
187721.00	0.00
187813.00	1.00
187816.00	0.00
187927.00	1.00
187973.00	0.00
187997.00	1.00
188027.00	0.00
188058.00	1.00
188087.00	0.00
188115.00	1.00
188145.00	0.00
188173.00	1.00
188179.00	0.00
188200.00	1.00
188235.00	0.00
188265.00	1.00
188269.00	0.00
188295.00	1.00
188300.00	0.00
188329.00	1.00
188335.00	0.00
188361.00	1.00
188366.00	0.00
188391.00	1.00
188396.00	0.00
188422.00	1.00
188427.00	0.00
188454.00	1.00
188459.00	0.00
188483.00	1.00
188488.00	0.00
188515.00	1.00
188520.00	0.00
188544.00	1.00
188549.00	0.00
188576.00	1.00
188581.00	0.00
188607.00	1.00
188611.00	0.00
188636.00	1.00
188641.00	0.00
188717.00	1.00
188722.00	0.00
188747.00	1.00
188753.00	0.00
188837.00	1.00
188842.00	0.00
188868.00	1.00
188872.00	0.00
188896.00	1.00
188901.00	0.00
188938.00	1.00
188943.00	0.00
188983.00	1.00
188988.00	0.00
189025.00	1.00
189030.00	0.00
189107.00	1.00
189111.00	0.00
189137.00	1.00
189142.00	0.00
189166.00	1.00
189171.00	0.00
189205.00	1.00
189210.00	0.00
189285.00	1.00
189290.00	0.00
189314.00	1.00
189319.00	0.00
189344.00	1.00
189349.00	0.00
189386.00	1.00
189389.00	0.00
189461.00	1.00
189466.00	0.00
189494.00	1.00
189500.00	0.00
189523.00	1.00
189528.00	0.00
189565.00	1.00
189570.00	0.00
189648.00	1.00
189654.00	0.00
189684.00	1.00
189688.00	0.00
189710.00	1.00
189713.00	0.00
189822.00	1.00
189827.00	0.00
189855.00	1.00
189860.00	0.00
189955.00	1.00
189958.00	0.00
190077.00	1.00
190117.00	0.00
190142.00	1.00
190167.00	0.00
190199.00	1.00
190224.00	0.00
190247.00	1.00
190268.00	0.00
190293.00	1.00
190317.00	0.00
190344.00	1.00
190350.00	0.00
190374.00	1.00
190379.00	0.00
190404.00	1.00
190409.00	0.00
190434.00	1.00
190438.00	0.00
190463.00	1.00
190468.00	0.00
190493.00	1.00
190498.00	0.00
190525.00	1.00
190530.00	0.00
190555.00	1.00
190560.00	0.00
190582.00	1.00
190585.00	0.00
190647.00	1.00
190683.00	0.00
190707.00	1.00
190712.00	0.00
190738.00	1.00
190741.00	0.00
190816.00	1.00
190821.00	0.00
190847.00	1.00
190853.00	0.00
190929.00	1.00
190934.00	0.00
190967.00	1.00
190971.00	0.00
191245.00	1.00
191293.00	0.00
191315.00	1.00
191347.00	0.00
191375.00	1.00
191404.00	0.00
191434.00	1.00
191464.00	0.00
191493.00	1.00
191498.00	0.00
191519.00	1.00
191556.00	0.00
191585.00	1.00
191590.00	0.00
191617.00	1.00
191622.00	0.00
191646.00	1.00
191651.00	0.00
191677.00	1.00
191682.00	0.00
191708.00	1.00
191714.00	0.00
191739.00	1.00
191743.00	0.00
191770.00	1.00
191775.00	0.00
191801.00	1.00
191806.00	0.00
191833.00	1.00
191837.00	0.00
191865.00	1.00
191871.00	0.00
191894.00	1.00
191899.00	0.00
191925.00	1.00
191931.00	0.00
191956.00	1.00
191962.00	0.00
191999.00	1.00
192005.00	0.00
192078.00	1.00
192083.00	0.00
192110.00	1.00
192114.00	0.00
192141.00	1.00
192147.00	0.00
192175.00	1.00
192180.00	0.00
192206.00	1.00
192211.00	0.00
192238.00	1.00
192242.00	0.00
192271.00	1.00
192276.00	0.00
192302.00	1.00
192308.00	0.00
192334.00	1.00
192339.00	0.00
192364.00	1.00
192370.00	0.00
192400.00	1.00
192405.00	0.00
192446.00	1.00
192451.00	0.00
192478.00	1.00
192484.00	0.00
192518.00	1.00
192522.00	0.00
192627.00	1.00
192632.00	0.00
192659.00	1.00
192664.00	0.00
192691.00	1.00
192696.00	0.00
192769.00	1.00
192774.00	0.00
192801.00	1.00
192805.00	0.00
192830.00	1.00
192835.00	0.00
192860.00	1.00
192866.00	0.00
192904.00	1.00
192908.00	0.00
192980.00	1.00
192985.00	0.00
193014.00	1.00
193020.00	0.00
193042.00	1.00
193047.00	0.00
193123.00	1.00
193129.00	0.00
193155.00	1.00
193159.00	0.00
193183.00	1.00
193188.00	0.00
193219.00	1.00
193223.00	0.00
193296.00	1.00
193299.00	0.00
193330.00	1.00
193335.00	0.00
193358.00	1.00
193365.00	0.00
193399.00	1.00
193404.00	0.00
193477.00	1.00
193481.00	0.00
193502.00	1.00
193506.00	0.00
193601.00	1.00
193604.00	0.00
193633.00	1.00
193638.00	0.00
193663.00	1.00
193666.00	0.00
193740.00	1.00
193745.00	0.00
193821.00	1.00
193825.00	0.00
193931.00	1.00
193972.00	0.00
193999.00	1.00
194025.00	0.00
194052.00	1.00
194075.00	0.00
194101.00	1.00
194122.00	0.00
194147.00	1.00
194171.00	0.00
194202.00	1.00
194207.00	0.00
194231.00	1.00
194236.00	0.00
194263.00	1.00
194267.00	0.00
194292.00	1.00
194297.00	0.00
194322.00	1.00
194328.00	0.00
194354.00	1.00
194359.00	0.00
194385.00	1.00
194390.00	0.00
194416.00	1.00
194420.00	0.00
194458.00	1.00
194494.00	0.00
194519.00	1.00
194524.00	0.00
194551.00	1.00
194556.00	0.00
194580.00	1.00
194583.00	0.00
194608.00	1.00
194613.00	0.00
194637.00	1.00
194642.00	0.00
194721.00	1.00
194726.00	0.00
194754.00	1.00
194758.00	0.00
194839.00	1.00
194843.00	0.00
194960.00	1.00
195004.00	0.00
195031.00	1.00
195066.00	0.00
195093.00	1.00
195125.00	0.00
195149.00	1.00
195180.00	0.00
195207.00	1.00
195242.00	0.00
195272.00	1.00
195278.00	0.00
195302.00	1.00
195308.00	0.00
195334.00	1.00
195338.00	0.00
195364.00	1.00
195369.00	0.00
195395.00	1.00
195400.00	0.00
195428.00	1.00
195434.00	0.00
195458.00	1.00
195463.00	0.00
195488.00	1.00
195494.00	0.00
195519.00	1.00
195524.00	0.00
195549.00	1.00
195554.00	0.00
195579.00	1.00
195584.00	0.00
195609.00	1.00
195615.00	0.00
195640.00	1.00
195644.00	0.00
195672.00	1.00
195677.00	0.00
195701.00	1.00
195706.00	0.00
195788.00	1.00
195793.00	0.00
195872.00	1.00
195877.00	0.00
195904.00	1.00
195908.00	0.00
195934.00	1.00
195939.00	0.00
195965.00	1.00
195969.00	0.00
196000.00	1.00
196005.00	0.00
196080.00	1.00
196086.00	0.00
196119.00	1.00
196124.00	0.00
196145.00	1.00
196151.00	0.00
196225.00	1.00
196230.00	0.00
196257.00	1.00
196261.00	0.00
196287.00	1.00
196293.00	0.00
196320.00	1.00
196324.00	0.00
196397.00	1.00
196401.00	0.00
196426.00	1.00
196432.00	0.00
196457.00	1.00
196462.00	0.00
196536.00	1.00
196542.00	0.00
196568.00	1.00
196572.00	0.00
196597.00	1.00
196602.00	0.00
196626.00	1.00
196631.00	0.00
196703.00	1.00
196707.00	0.00
196727.00	1.00
196731.00	0.00
196825.00	1.00
196830.00	0.00
196857.00	1.00
196863.00	0.00
196953.00	1.00
196957.00	0.00
197075.00	1.00
197114.00	0.00
197141.00	1.00
197166.00	0.00
197192.00	1.00
197215.00	0.00
197240.00	1.00
197260.00	0.00
197285.00	1.00
197308.00	0.00
197338.00	1.00
197344.00	0.00
197370.00	1.00
197375.00	0.00
197402.00	1.00
197406.00	0.00
197431.00	1.00
197436.00	0.00
197462.00	1.00
197467.00	0.00
197493.00	1.00
197498.00	0.00
197524.00	1.00
197528.00	0.00
197554.00	1.00
197559.00	0.00
197583.00	1.00
197614.00	0.00
197628.00	1.00
197633.00	0.00
197659.00	1.00
197664.00	0.00
197693.00	1.00
197698.00	0.00
197721.00	1.00
197725.00	0.00
197796.00	1.00
197802.00	0.00
197828.00	1.00
197833.00	0.00
197910.00	1.00
197915.00	0.00
197948.00	1.00
197952.00	0.00
198085.00	1.00
198130.00	0.00
198158.00	1.00
198187.00	0.00
198211.00	1.00
198242.00	0.00
198265.00	1.00
198269.00	0.00
198290.00	1.00
198323.00	0.00
198349.00	1.00
198384.00	0.00
198420.00	1.00
198424.00	0.00
198449.00	1.00
198454.00	0.00
198480.00	1.00
198484.00	0.00
198511.00	1.00
198516.00	0.00
198541.00	1.00
198547.00	0.00
198576.00	1.00
198580.00	0.00
198605.00	1.00
198610.00	0.00
198637.00	1.00
198641.00	0.00
198666.00	1.00
198671.00	0.00
198698.00	1.00
198703.00	0.00
198728.00	1.00
198732.00	0.00
198760.00	1.00
198766.00	0.00
198795.00	1.00
198800.00	0.00
198877.00	1.00
198882.00	0.00
198908.00	1.00
198913.00	0.00
199006.00	1.00
199011.00	0.00
199037.00	1.00
199042.00	0.00
199066.00	1.00
199072.00	0.00
199105.00	1.00
199109.00	0.00
199182.00	1.00
199186.00	0.00
199212.00	1.00
199217.00	0.00
199242.00	1.00
199248.00	0.00
199281.00	1.00
199285.00	0.00
199357.00	1.00
199362.00	0.00
199390.00	1.00
199395.00	0.00
199418.00	1.00
199422.00	0.00
199502.00	1.00
199508.00	0.00
199533.00	1.00
199536.00	0.00
199561.00	1.00
199567.00	0.00
199592.00	1.00
199597.00	0.00
199671.00	1.00
199677.00	0.00
199703.00	1.00
199707.00	0.00
199733.00	1.00
199738.00	0.00
199761.00	1.00
199767.00	0.00
199838.00	1.00
199842.00	0.00
199863.00	1.00
199866.00	0.00
199964.00	1.00
199969.00	0.00
199997.00	1.00
200002.00	0.00
200095.00	1.00
200099.00	0.00
200219.00	1.00
200260.00	0.00
200300.00	1.00
200305.00	0.00
200423.00	1.00
200447.00	0.00
200495.00	1.00
200518.00	0.00
200544.00	1.00
200567.00	0.00
200598.00	1.00
200638.00	0.00
200671.00	1.00
200677.00	0.00
200702.00	1.00
200706.00	0.00
200735.00	1.00
200740.00	0.00
200766.00	1.00
200771.00	0.00
200798.00	1.00
200802.00	0.00
200827.00	1.00
200832.00	0.00
200868.00	1.00
200873.00	0.00
200903.00	1.00
200909.00	0.00
200939.00	1.00
200945.00	0.00
200978.00	1.00
200985.00	0.00
201017.00	1.00
201024.00	0.00
201055.00	1.00
201062.00	0.00
201096.00	1.00
201104.00	0.00
201137.00	1.00
201143.00	0.00
201176.00	1.00
201182.00	0.00
201216.00	1.00
201222.00	0.00
201260.00	1.00
201266.00	0.00
201299.00	1.00
201306.00	0.00
201338.00	1.00
201345.00	0.00
201379.00	1.00
201386.00	0.00
201422.00	1.00
201429.00	0.00
201464.00	1.00
201471.00	0.00
201503.00	1.00
201510.00	0.00
201544.00	1.00
201550.00	0.00
201589.00	1.00
201638.00	0.00
201711.00	1.00
201715.00	0.00
201738.00	1.00
201743.00	0.00
201765.00	1.00
201768.00	0.00
201833.00	1.00
201838.00	0.00
201885.00	1.00
201890.00	0.00
201950.00	1.00
201955.00	0.00
202024.00	1.00
202029.00	0.00
202163.00	1.00
202223.00	0.00
202256.00	1.00
202295.00	0.00
202332.00	1.00
202337.00	0.00
202359.00	1.00
202398.00	0.00
202430.00	1.00
202435.00	0.00
202457.00	1.00
202527.00	0.00
202563.00	1.00
202620.00	0.00
202651.00	1.00
202656.00	0.00
202699.00	1.00
202704.00	0.00
202731.00	1.00
202735.00	0.00
202780.00	1.00
202785.00	0.00
202810.00	1.00
202815.00	0.00
202840.00	1.00
202845.00	0.00
202870.00	1.00
202874.00	0.00
202900.00	1.00
202905.00	0.00
202930.00	1.00
202935.00	0.00
202959.00	1.00
202964.00	0.00
202989.00	1.00
202994.00	0.00
203020.00	1.00
203025.00	0.00
203051.00	1.00
203055.00	0.00
203096.00	1.00
203101.00	0.00
203193.00	1.00
203198.00	0.00
203244.00	1.00
203249.00	0.00
203293.00	1.00
203298.00	0.00
203340.00	1.00
203345.00	0.00
203388.00	1.00
203393.00	0.00
203433.00	1.00
203438.00	0.00
203488.00	1.00
203493.00	0.00
203531.00	1.00
203536.00	0.00
203586.00	1.00
203591.00	0.00
203638.00	1.00
203643.00	0.00
203682.00	1.00
203687.00	0.00
203733.00	1.00
203738.00	0.00
203783.00	1.00
203789.00	0.00
203825.00	1.00
203831.00	0.00
203877.00	1.00
203882.00	0.00
203928.00	1.00
203933.00	0.00
203971.00	1.00
203976.00	0.00
204022.00	1.00
204026.00	0.00
204072.00	1.00
204077.00	0.00
204120.00	1.00
204125.00	0.00
204168.00	1.00
204173.00	0.00
204277.00	1.00
204282.00	0.00
204375.00	1.00
204380.00	0.00
204450.00	1.00
204455.00	0.00
204610.00	1.00
204671.00	0.00
204699.00	1.00
204739.00	0.00
204778.00	1.00
204783.00	0.00
204804.00	1.00
204838.00	0.00
204871.00	1.00
204876.00	0.00
204903.00	1.00
204908.00	0.00
204949.00	1.00
204984.00	0.00
205020.00	1.00
205024.00	0.00
205051.00	1.00
205078.00	0.00
205107.00	1.00
205112.00	0.00
205138.00	1.00
205144.00	0.00
205229.00	1.00
205235.00	0.00
205263.00	1.00
205268.00	0.00
205293.00	1.00
205298.00	0.00
205322.00	1.00
205327.00	0.00
205358.00	1.00
205436.00	0.00
205455.00	1.00
205460.00	0.00
205483.00	1.00
205488.00	0.00
205599.00	1.00
205605.00	0.00
205631.00	1.00
205636.00	0.00
205664.00	1.00
205669.00	0.00
205777.00	1.00
205782.00	0.00
205908.00	1.00
205961.00	0.00
205985.00	1.00
206017.00	0.00
206043.00	1.00
206073.00	0.00
206099.00	1.00
206104.00	0.00
206123.00	1.00
206153.00	0.00
206180.00	1.00
206183.00	0.00
206204.00	1.00
206236.00	0.00
206267.00	1.00
206271.00	0.00
206310.00	1.00
206316.00	0.00
206342.00	1.00
206348.00	0.00
206373.00	1.00
206377.00	0.00
206403.00	1.00
206408.00	0.00
206432.00	1.00
206437.00	0.00
206462.00	1.00
206466.00	0.00
206491.00	1.00
206496.00	0.00
206521.00	1.00
206526.00	0.00
206551.00	1.00
206556.00	0.00
206599.00	1.00
206604.00	0.00
206648.00	1.00
206653.00	0.00
206697.00	1.00
206702.00	0.00
206746.00	1.00
206751.00	0.00
206836.00	1.00
206841.00	0.00
206883.00	1.00
206888.00	0.00
206931.00	1.00
206935.00	0.00
206977.00	1.00
206982.00	0.00
207025.00	1.00
207030.00	0.00
207071.00	1.00
207076.00	0.00
207127.00	1.00
207132.00	0.00
207176.00	1.00
207181.00	0.00
207230.00	1.00
207235.00	0.00
207282.00	1.00
207287.00	0.00
207326.00	1.00
207331.00	0.00
207377.00	1.00
207382.00	0.00
207428.00	1.00
207433.00	0.00
207471.00	1.00
207476.00	0.00
207521.00	1.00
207526.00	0.00
207572.00	1.00
207577.00	0.00
207615.00	1.00
207620.00	0.00
207666.00	1.00
207671.00	0.00
207718.00	1.00
207722.00	0.00
207765.00	1.00
207770.00	0.00
207813.00	1.00
207819.00	0.00
207922.00	1.00
207929.00	0.00
207988.00	1.00
207994.00	0.00
208062.00	1.00
208066.00	0.00
208228.00	1.00
208274.00	0.00
208306.00	1.00
208333.00	0.00
208355.00	1.00
208378.00	0.00
208406.00	1.00
208430.00	0.00
208461.00	1.00
208500.00	0.00
208531.00	1.00
208536.00	0.00
208562.00	1.00
208568.00	0.00
208593.00	1.00
208599.00	0.00
208625.00	1.00
208630.00	0.00
208656.00	1.00
208660.00	0.00
208685.00	1.00
208691.00	0.00
208715.00	1.00
208720.00	0.00
208747.00	1.00
208751.00	0.00
208783.00	1.00
208818.00	0.00
208837.00	1.00
208842.00	0.00
208864.00	1.00
208868.00	0.00
208892.00	1.00
208896.00	0.00
208916.00	1.00
208922.00	0.00
208947.00	1.00
208952.00	0.00
208976.00	1.00
208981.00	0.00
209007.00	1.00
209012.00	0.00
209104.00	1.00
209109.00	0.00
209134.00	1.00
209138.00	0.00
209254.00	1.00
209317.00	0.00
