time	count
167783.00	0.00
167807.00	1.00
167832.00	0.00
167857.00	1.00
167883.00	0.00
167907.00	1.00
167932.00	0.00
167956.00	1.00
167983.00	0.00
168007.00	1.00
168031.00	0.00
168058.00	1.00
168085.00	0.00
168108.00	1.00
168177.00	0.00
168198.00	1.00
168213.00	0.00
168248.00	1.00
168270.00	0.00
168296.00	1.00
168316.00	0.00
168342.00	1.00
168364.00	0.00
168391.00	1.00
168414.00	0.00
168448.00	1.00
168478.00	0.00
168500.00	1.00
168511.00	0.00
168529.00	1.00
168555.00	0.00
168587.00	1.00
168611.00	0.00
168637.00	1.00
168654.00	0.00
168685.00	1.00
168707.00	0.00
168727.00	1.00
168745.00	0.00
168768.00	1.00
168783.00	0.00
168809.00	1.00
168831.00	0.00
168856.00	1.00
168874.00	0.00
168893.00	1.00
168908.00	0.00
168937.00	1.00
168959.00	0.00
168985.00	1.00
169011.00	0.00
169034.00	1.00
169050.00	0.00
169068.00	1.00
169093.00	0.00
169121.00	1.00
169190.00	0.00
169212.00	1.00
169249.00	0.00
169278.00	1.00
169328.00	0.00
169348.00	1.00
169711.00	0.00
169738.00	1.00
169805.00	0.00
169830.00	1.00
169844.00	0.00
169869.00	1.00
169881.00	0.00
169906.00	1.00
169917.00	0.00
169941.00	1.00
169954.00	0.00
169979.00	1.00
170003.00	0.00
170029.00	1.00
170102.00	0.00
170125.00	1.00
170208.00	0.00
170234.00	1.00
170260.00	0.00
170293.00	1.00
170330.00	0.00
170351.00	1.00
170398.00	0.00
170421.00	1.00
170825.00	0.00
170848.00	1.00
170874.00	0.00
170900.00	1.00
170924.00	0.00
170949.00	1.00
170975.00	0.00
171002.00	1.00
171026.00	0.00
171053.00	1.00
171078.00	0.00
171104.00	1.00
171131.00	0.00
171159.00	1.00
171182.00	0.00
171210.00	1.00
171235.00	0.00
171260.00	1.00
171286.00	0.00
171311.00	1.00
171328.00	0.00
171346.00	1.00
171418.00	0.00
171438.00	1.00
171453.00	0.00
171474.00	1.00
171493.00	0.00
171518.00	1.00
171540.00	0.00
171565.00	1.00
171585.00	0.00
171610.00	1.00
171629.00	0.00
171654.00	1.00
171679.00	0.00
171705.00	1.00
171716.00	0.00
171734.00	1.00
171757.00	0.00
171785.00	1.00
171813.00	0.00
171838.00	1.00
171849.00	0.00
171867.00	1.00
171889.00	0.00
171916.00	1.00
171939.00	0.00
171967.00	1.00
171984.00	0.00
172009.00	1.00
172030.00	0.00
172055.00	1.00
172073.00	0.00
172093.00	1.00
172110.00	0.00
172135.00	1.00
172160.00	0.00
172187.00	1.00
172210.00	0.00
172230.00	1.00
172247.00	0.00
172266.00	1.00
172291.00	0.00
172317.00	1.00
172384.00	0.00
172405.00	1.00
172441.00	0.00
172478.00	1.00
172529.00	0.00
172548.00	1.00
173101.00	0.00
173121.00	1.00
173179.00	0.00
173209.00	1.00
173222.00	0.00
173248.00	1.00
173260.00	0.00
173284.00	1.00
173295.00	0.00
173321.00	1.00
173333.00	0.00
173359.00	1.00
173371.00	0.00
173397.00	1.00
173407.00	0.00
173433.00	1.00
173445.00	0.00
173471.00	1.00
173482.00	0.00
173507.00	1.00
173517.00	0.00
173543.00	1.00
173554.00	0.00
173587.00	1.00
173598.00	0.00
173623.00	1.00
173633.00	0.00
173662.00	1.00
173674.00	0.00
173704.00	1.00
173715.00	0.00
173743.00	1.00
173754.00	0.00
173778.00	1.00
173788.00	0.00
173813.00	1.00
173823.00	0.00
173850.00	1.00
173874.00	0.00
173893.00	1.00
173957.00	0.00
173977.00	1.00
173986.00	0.00
174009.00	1.00
174060.00	0.00
174091.00	1.00
174114.00	0.00
174142.00	1.00
174188.00	0.00
174210.00	1.00
174227.00	0.00
174245.00	1.00
174286.00	0.00
174316.00	1.00
174366.00	0.00
174385.00	1.00
174783.00	0.00
174810.00	1.00
174835.00	0.00
174861.00	1.00
174886.00	0.00
174911.00	1.00
174936.00	0.00
174962.00	1.00
174985.00	0.00
175012.00	1.00
175037.00	0.00
175064.00	1.00
175088.00	0.00
175114.00	1.00
175137.00	0.00
175162.00	1.00
175187.00	0.00
175213.00	1.00
175237.00	0.00
175270.00	1.00
175295.00	0.00
175315.00	1.00
175380.00	0.00
175399.00	1.00
175415.00	0.00
175434.00	1.00
175452.00	0.00
175480.00	1.00
175502.00	0.00
175531.00	1.00
175550.00	0.00
175571.00	1.00
175585.00	0.00
175605.00	1.00
175630.00	0.00
175657.00	1.00
175673.00	0.00
175699.00	1.00
175722.00	0.00
175744.00	1.00
175763.00	0.00
175783.00	1.00
175799.00	0.00
175826.00	1.00
175847.00	0.00
175873.00	1.00
175897.00	0.00
175919.00	1.00
175930.00	0.00
175948.00	1.00
175968.00	0.00
175994.00	1.00
176017.00	0.00
176042.00	1.00
176058.00	0.00
176082.00	1.00
176099.00	0.00
176118.00	1.00
176147.00	0.00
176175.00	1.00
176197.00	0.00
176231.00	1.00
176256.00	0.00
176277.00	1.00
176346.00	0.00
176367.00	1.00
176403.00	0.00
176435.00	1.00
176485.00	0.00
176505.00	1.00
176880.00	0.00
176903.00	1.00
176980.00	0.00
177005.00	1.00
177019.00	0.00
177044.00	1.00
177058.00	0.00
177085.00	1.00
177097.00	0.00
177123.00	1.00
177135.00	0.00
177159.00	1.00
177230.00	0.00
177256.00	1.00
177340.00	0.00
177361.00	1.00
177378.00	0.00
177400.00	1.00
177445.00	0.00
177467.00	1.00
177513.00	0.00
177544.00	1.00
177955.00	0.00
177979.00	1.00
178007.00	0.00
178033.00	1.00
178060.00	0.00
178085.00	1.00
178110.00	0.00
178136.00	1.00
178160.00	0.00
178187.00	1.00
178211.00	0.00
178237.00	1.00
178264.00	0.00
178290.00	1.00
178314.00	0.00
178345.00	1.00
178371.00	0.00
178396.00	1.00
178421.00	0.00
178447.00	1.00
178464.00	0.00
178481.00	1.00
178555.00	0.00
178574.00	1.00
178589.00	0.00
178609.00	1.00
178629.00	0.00
178655.00	1.00
178673.00	0.00
178706.00	1.00
178726.00	0.00
178749.00	1.00
178762.00	0.00
178784.00	1.00
178810.00	0.00
178837.00	1.00
178855.00	0.00
178890.00	1.00
178912.00	0.00
178932.00	1.00
178951.00	0.00
178973.00	1.00
178990.00	0.00
179017.00	1.00
179041.00	0.00
179065.00	1.00
179083.00	0.00
179102.00	1.00
179119.00	0.00
179144.00	1.00
179165.00	0.00
179192.00	1.00
179215.00	0.00
179239.00	1.00
179250.00	0.00
179268.00	1.00
179289.00	0.00
179316.00	1.00
179338.00	0.00
179367.00	1.00
179392.00	0.00
179414.00	1.00
179431.00	0.00
179450.00	1.00
179521.00	0.00
179542.00	1.00
179578.00	0.00
179609.00	1.00
179658.00	0.00
179677.00	1.00
180046.00	0.00
180068.00	1.00
180143.00	0.00
180169.00	1.00
180183.00	0.00
180209.00	1.00
180221.00	0.00
180246.00	1.00
180258.00	0.00
180283.00	1.00
180295.00	0.00
180320.00	1.00
180391.00	0.00
180417.00	1.00
180499.00	0.00
180520.00	1.00
180537.00	0.00
180560.00	1.00
180605.00	0.00
180626.00	1.00
180673.00	0.00
180697.00	1.00
181101.00	0.00
181126.00	1.00
181151.00	0.00
181176.00	1.00
181203.00	0.00
181229.00	1.00
181254.00	0.00
181279.00	1.00
181304.00	0.00
181330.00	1.00
181355.00	0.00
181381.00	1.00
181405.00	0.00
181431.00	1.00
181454.00	0.00
181480.00	1.00
181504.00	0.00
181531.00	1.00
181557.00	0.00
181580.00	1.00
181597.00	0.00
181624.00	1.00
181693.00	0.00
181713.00	1.00
181728.00	0.00
181753.00	1.00
181773.00	0.00
181799.00	1.00
181819.00	0.00
181848.00	1.00
181868.00	0.00
181891.00	1.00
181905.00	0.00
181923.00	1.00
181949.00	0.00
181978.00	1.00
181995.00	0.00
182021.00	1.00
182045.00	0.00
182067.00	1.00
182086.00	0.00
182108.00	1.00
182125.00	0.00
182152.00	1.00
182175.00	0.00
182200.00	1.00
182218.00	0.00
182236.00	1.00
182253.00	0.00
182281.00	1.00
182302.00	0.00
182329.00	1.00
182354.00	0.00
182377.00	1.00
182388.00	0.00
182406.00	1.00
182426.00	0.00
182453.00	1.00
182475.00	0.00
182501.00	1.00
182525.00	0.00
182548.00	1.00
182565.00	0.00
182582.00	1.00
182655.00	0.00
182676.00	1.00
182711.00	0.00
182742.00	1.00
182792.00	0.00
182812.00	1.00
183313.00	0.00
183340.00	1.00
183351.00	0.00
183377.00	1.00
183388.00	0.00
183414.00	1.00
183425.00	0.00
183450.00	1.00
183461.00	0.00
183486.00	1.00
183497.00	0.00
183524.00	1.00
183535.00	0.00
183560.00	1.00
183571.00	0.00
183596.00	1.00
183606.00	0.00
183632.00	1.00
183643.00	0.00
183669.00	1.00
183681.00	0.00
183706.00	1.00
183717.00	0.00
183741.00	1.00
183752.00	0.00
183776.00	1.00
183852.00	0.00
183879.00	1.00
183892.00	0.00
183917.00	1.00
183929.00	0.00
183954.00	1.00
183965.00	0.00
183991.00	1.00
184002.00	0.00
184028.00	1.00
184099.00	0.00
184124.00	1.00
184194.00	0.00
184215.00	1.00
184232.00	0.00
184253.00	1.00
184266.00	0.00
184296.00	1.00
184307.00	0.00
184334.00	1.00
184362.00	0.00
184393.00	1.00
184430.00	0.00
184449.00	1.00
184498.00	0.00
184523.00	1.00
184941.00	0.00
184965.00	1.00
184991.00	0.00
185018.00	1.00
185043.00	0.00
185069.00	1.00
185094.00	0.00
185120.00	1.00
185145.00	0.00
185170.00	1.00
185194.00	0.00
185220.00	1.00
185244.00	0.00
185268.00	1.00
185293.00	0.00
185319.00	1.00
185343.00	0.00
185369.00	1.00
185396.00	0.00
185420.00	1.00
185437.00	0.00
185455.00	1.00
185531.00	0.00
185551.00	1.00
185566.00	0.00
185585.00	1.00
185604.00	0.00
185629.00	1.00
185649.00	0.00
185677.00	1.00
185697.00	0.00
185720.00	1.00
185734.00	0.00
185751.00	1.00
185779.00	0.00
185805.00	1.00
185821.00	0.00
185847.00	1.00
185871.00	0.00
185892.00	1.00
185911.00	0.00
185932.00	1.00
185949.00	0.00
185979.00	1.00
186003.00	0.00
186032.00	1.00
186056.00	0.00
186077.00	1.00
186088.00	0.00
186106.00	1.00
186128.00	0.00
186154.00	1.00
186178.00	0.00
186203.00	1.00
186219.00	0.00
186248.00	1.00
186297.00	0.00
186319.00	1.00
186339.00	0.00
186362.00	1.00
186384.00	0.00
186411.00	1.00
186437.00	0.00
186460.00	1.00
186531.00	0.00
186552.00	1.00
186589.00	0.00
186621.00	1.00
186672.00	0.00
186692.00	1.00
187065.00	0.00
187088.00	1.00
187162.00	0.00
187189.00	1.00
187201.00	0.00
187225.00	1.00
187237.00	0.00
187260.00	1.00
187272.00	0.00
187298.00	1.00
187310.00	0.00
187336.00	1.00
187402.00	0.00
187425.00	1.00
187429.00	0.00
187449.00	1.00
187498.00	0.00
187529.00	1.00
187557.00	0.00
187582.00	1.00
187625.00	0.00
187646.00	1.00
187681.00	0.00
187709.00	1.00
187759.00	0.00
187779.00	1.00
188195.00	0.00
188220.00	1.00
188245.00	0.00
188271.00	1.00
188296.00	0.00
188325.00	1.00
188351.00	0.00
188377.00	1.00
188402.00	0.00
188427.00	1.00
188452.00	0.00
188478.00	1.00
188504.00	0.00
188529.00	1.00
188552.00	0.00
188580.00	1.00
188603.00	0.00
188629.00	1.00
188653.00	0.00
188676.00	1.00
188693.00	0.00
188713.00	1.00
188783.00	0.00
188802.00	1.00
188818.00	0.00
188839.00	1.00
188858.00	0.00
188883.00	1.00
188904.00	0.00
188928.00	1.00
188946.00	0.00
188973.00	1.00
188991.00	0.00
189016.00	1.00
189041.00	0.00
189066.00	1.00
189077.00	0.00
189095.00	1.00
189118.00	0.00
189143.00	1.00
189169.00	0.00
189202.00	1.00
189218.00	0.00
189242.00	1.00
189260.00	0.00
189286.00	1.00
189309.00	0.00
189335.00	1.00
189351.00	0.00
189383.00	1.00
189404.00	0.00
189424.00	1.00
189443.00	0.00
189465.00	1.00
189483.00	0.00
189509.00	1.00
189532.00	0.00
189557.00	1.00
189581.00	0.00
189606.00	1.00
189622.00	0.00
189640.00	1.00
189664.00	0.00
189693.00	1.00
189765.00	0.00
189786.00	1.00
189822.00	0.00
189852.00	1.00
189902.00	0.00
189921.00	1.00
190293.00	0.00
190316.00	1.00
190391.00	0.00
190416.00	1.00
190429.00	0.00
190455.00	1.00
190466.00	0.00
190492.00	1.00
190504.00	0.00
190529.00	1.00
190541.00	0.00
190566.00	1.00
190632.00	0.00
190657.00	1.00
190662.00	0.00
190681.00	1.00
190760.00	0.00
190782.00	1.00
190798.00	0.00
190821.00	1.00
190866.00	0.00
190888.00	1.00
190933.00	0.00
190963.00	1.00
191511.00	0.00
191535.00	1.00
191560.00	0.00
191586.00	1.00
191613.00	0.00
191637.00	1.00
191662.00	0.00
191687.00	1.00
191713.00	0.00
191739.00	1.00
191763.00	0.00
191787.00	1.00
191814.00	0.00
191839.00	1.00
191864.00	0.00
191889.00	1.00
191912.00	0.00
191937.00	1.00
191963.00	0.00
191989.00	1.00
192012.00	0.00
192035.00	1.00
192043.00	0.00
192060.00	1.00
192068.00	0.00
192093.00	1.00
192104.00	0.00
192129.00	1.00
192141.00	0.00
192168.00	1.00
192180.00	0.00
192205.00	1.00
192216.00	0.00
192242.00	1.00
192254.00	0.00
192281.00	1.00
192292.00	0.00
192318.00	1.00
192329.00	0.00
192354.00	1.00
192365.00	0.00
192397.00	1.00
192408.00	0.00
192433.00	1.00
192444.00	0.00
192471.00	1.00
192483.00	0.00
192514.00	1.00
192576.00	0.00
192595.00	1.00
192611.00	0.00
192632.00	1.00
192652.00	0.00
192678.00	1.00
192700.00	0.00
192724.00	1.00
192737.00	0.00
192755.00	1.00
192775.00	0.00
192800.00	1.00
192825.00	0.00
192851.00	1.00
192867.00	0.00
192892.00	1.00
192924.00	0.00
192944.00	1.00
192963.00	0.00
192985.00	1.00
193003.00	0.00
193029.00	1.00
193052.00	0.00
193076.00	1.00
193094.00	0.00
193121.00	1.00
193137.00	0.00
193162.00	1.00
193185.00	0.00
193216.00	1.00
193239.00	0.00
193260.00	1.00
193271.00	0.00
193289.00	1.00
193311.00	0.00
193341.00	1.00
193364.00	0.00
193394.00	1.00
193417.00	0.00
193437.00	1.00
193454.00	0.00
193475.00	1.00
193546.00	0.00
193567.00	1.00
193576.00	0.00
193595.00	1.00
193615.00	0.00
193643.00	1.00
193686.00	0.00
193707.00	1.00
193757.00	0.00
193778.00	1.00
194144.00	0.00
194167.00	1.00
194244.00	0.00
194271.00	1.00
194284.00	0.00
194310.00	1.00
194321.00	0.00
194348.00	1.00
194360.00	0.00
194385.00	1.00
194397.00	0.00
194422.00	1.00
194494.00	0.00
194520.00	1.00
194603.00	0.00
194629.00	1.00
194653.00	0.00
194677.00	1.00
194707.00	0.00
194731.00	1.00
194785.00	0.00
194804.00	1.00
195209.00	0.00
195234.00	1.00
195261.00	0.00
195288.00	1.00
195313.00	0.00
195339.00	1.00
195364.00	0.00
195391.00	1.00
195416.00	0.00
195443.00	1.00
195466.00	0.00
195492.00	1.00
195517.00	0.00
195542.00	1.00
195567.00	0.00
195591.00	1.00
195616.00	0.00
195641.00	1.00
195666.00	0.00
195692.00	1.00
195717.00	0.00
195742.00	1.00
195805.00	0.00
195827.00	1.00
195843.00	0.00
195861.00	1.00
195879.00	0.00
195904.00	1.00
195924.00	0.00
195949.00	1.00
195969.00	0.00
195998.00	1.00
196017.00	0.00
196038.00	1.00
196059.00	0.00
196079.00	1.00
196097.00	0.00
196128.00	1.00
196154.00	0.00
196180.00	1.00
196198.00	0.00
196219.00	1.00
196236.00	0.00
196262.00	1.00
196288.00	0.00
196318.00	1.00
196342.00	0.00
196362.00	1.00
196374.00	0.00
196393.00	1.00
196415.00	0.00
196441.00	1.00
196468.00	0.00
196492.00	1.00
196503.00	0.00
196521.00	1.00
196542.00	0.00
196568.00	1.00
196591.00	0.00
196617.00	1.00
196640.00	0.00
196662.00	1.00
196679.00	0.00
196698.00	1.00
196765.00	0.00
196786.00	1.00
196823.00	0.00
196850.00	1.00
196901.00	0.00
196921.00	1.00
197282.00	0.00
197305.00	1.00
197383.00	0.00
197411.00	1.00
197424.00	0.00
197450.00	1.00
197463.00	0.00
197489.00	1.00
197501.00	0.00
197525.00	1.00
197536.00	0.00
197560.00	1.00
197626.00	0.00
197654.00	1.00
197741.00	0.00
197763.00	1.00
197780.00	0.00
197802.00	1.00
197845.00	0.00
197868.00	1.00
197912.00	0.00
197945.00	1.00
198345.00	0.00
198369.00	1.00
198396.00	0.00
198428.00	1.00
198454.00	0.00
198480.00	1.00
198506.00	0.00
198531.00	1.00
198558.00	0.00
198584.00	1.00
198608.00	0.00
198634.00	1.00
198658.00	0.00
198683.00	1.00
198709.00	0.00
198734.00	1.00
198760.00	0.00
198793.00	1.00
198818.00	0.00
198839.00	1.00
198856.00	0.00
198875.00	1.00
198946.00	0.00
198965.00	1.00
198980.00	0.00
199007.00	1.00
199027.00	0.00
199052.00	1.00
199071.00	0.00
199103.00	1.00
199123.00	0.00
199145.00	1.00
199159.00	0.00
199178.00	1.00
199205.00	0.00
199231.00	1.00
199249.00	0.00
199278.00	1.00
199301.00	0.00
199321.00	1.00
199340.00	0.00
199363.00	1.00
199380.00	0.00
199406.00	1.00
199428.00	0.00
199451.00	1.00
199469.00	0.00
199488.00	1.00
199502.00	0.00
199528.00	1.00
199549.00	0.00
199576.00	1.00
199601.00	0.00
199626.00	1.00
199637.00	0.00
199655.00	1.00
199676.00	0.00
199703.00	1.00
199727.00	0.00
199754.00	1.00
199777.00	0.00
199801.00	1.00
199818.00	0.00
199838.00	1.00
199908.00	0.00
199929.00	1.00
199965.00	0.00
199994.00	1.00
200044.00	0.00
200064.00	1.00
200580.00	0.00
200610.00	1.00
200677.00	0.00
200703.00	1.00
200717.00	0.00
200744.00	1.00
200756.00	0.00
200781.00	1.00
200793.00	0.00
200818.00	1.00
200829.00	0.00
200865.00	1.00
200891.00	0.00
200937.00	1.00
200957.00	0.00
200994.00	1.00
201007.00	0.00
201036.00	1.00
201048.00	0.00
201075.00	1.00
201085.00	0.00
201110.00	1.00
201121.00	0.00
201145.00	1.00
201156.00	0.00
201179.00	1.00
201189.00	0.00
201214.00	1.00
201224.00	0.00
201252.00	1.00
201262.00	0.00
201287.00	1.00
201299.00	0.00
201331.00	1.00
201345.00	0.00
201369.00	1.00
201381.00	0.00
201405.00	1.00
201415.00	0.00
201440.00	1.00
201459.00	0.00
201485.00	1.00
201510.00	0.00
201537.00	1.00
201627.00	0.00
201653.00	1.00
201793.00	0.00
201824.00	1.00
201848.00	0.00
201880.00	1.00
201922.00	0.00
201945.00	1.00
201996.00	0.00
202020.00	1.00
202528.00	0.00
202562.00	1.00
202589.00	0.00
202616.00	1.00
202642.00	0.00
202667.00	1.00
202692.00	0.00
202729.00	1.00
202759.00	0.00
202785.00	1.00
202811.00	0.00
202836.00	1.00
202861.00	0.00
202886.00	1.00
202912.00	0.00
202937.00	1.00
202961.00	0.00
202988.00	1.00
203011.00	0.00
203038.00	1.00
203062.00	0.00
203092.00	1.00
203155.00	0.00
203189.00	1.00
203211.00	0.00
203239.00	1.00
203260.00	0.00
203288.00	1.00
203308.00	0.00
203335.00	1.00
203355.00	0.00
203383.00	1.00
203403.00	0.00
203429.00	1.00
203460.00	0.00
203484.00	1.00
203500.00	0.00
203527.00	1.00
203558.00	0.00
203581.00	1.00
203608.00	0.00
203634.00	1.00
203650.00	0.00
203678.00	1.00
203704.00	0.00
203728.00	1.00
203754.00	0.00
203779.00	1.00
203794.00	0.00
203822.00	1.00
203849.00	0.00
203873.00	1.00
203899.00	0.00
203924.00	1.00
203939.00	0.00
203966.00	1.00
203993.00	0.00
204017.00	1.00
204043.00	0.00
204069.00	1.00
204091.00	0.00
204116.00	1.00
204140.00	0.00
204164.00	1.00
204248.00	0.00
204306.00	1.00
204345.00	0.00
204370.00	1.00
204422.00	0.00
204445.00	1.00
205054.00	0.00
205078.00	1.00
205158.00	0.00
205181.00	1.00
205192.00	0.00
205210.00	1.00
205220.00	0.00
205244.00	1.00
205255.00	0.00
205280.00	1.00
205291.00	0.00
205317.00	1.00
205424.00	0.00
205445.00	1.00
205533.00	0.00
205555.00	1.00
205572.00	0.00
205591.00	1.00
205632.00	0.00
205662.00	1.00
205713.00	0.00
205734.00	1.00
206206.00	0.00
206231.00	1.00
206261.00	0.00
206287.00	1.00
206310.00	0.00
206338.00	1.00
206363.00	0.00
206389.00	1.00
206414.00	0.00
206440.00	1.00
206464.00	0.00
206490.00	1.00
206515.00	0.00
206541.00	1.00
206566.00	0.00
206594.00	1.00
206619.00	0.00
206644.00	1.00
206668.00	0.00
206692.00	1.00
206717.00	0.00
206741.00	1.00
206805.00	0.00
206832.00	1.00
206854.00	0.00
206879.00	1.00
206899.00	0.00
206925.00	1.00
206945.00	0.00
206972.00	1.00
206992.00	0.00
207021.00	1.00
207041.00	0.00
207067.00	1.00
207098.00	0.00
207123.00	1.00
207139.00	0.00
207173.00	1.00
207202.00	0.00
207225.00	1.00
207253.00	0.00
207278.00	1.00
207294.00	0.00
207322.00	1.00
207348.00	0.00
207372.00	1.00
207398.00	0.00
207424.00	1.00
207440.00	0.00
207467.00	1.00
207493.00	0.00
207517.00	1.00
207543.00	0.00
207568.00	1.00
207584.00	0.00
207611.00	1.00
207637.00	0.00
207662.00	1.00
207688.00	0.00
207714.00	1.00
207736.00	0.00
207761.00	1.00
207785.00	0.00
207810.00	1.00
207888.00	0.00
207911.00	1.00
207957.00	0.00
207981.00	1.00
208035.00	0.00
208057.00	1.00
208431.00	0.00
208463.00	1.00
208522.00	0.00
208548.00	1.00
208561.00	0.00
208587.00	1.00
208599.00	0.00
208624.00	1.00
208637.00	0.00
208662.00	1.00
208673.00	0.00
208699.00	1.00
208723.00	0.00
208751.00	1.00
208819.00	0.00
208842.00	1.00
208924.00	0.00
208950.00	1.00
208974.00	0.00
208999.00	1.00
209037.00	0.00
209058.00	1.00
209101.00	0.00
209125.00	1.00
209712.00	0.00
209747.00	1.00
209774.00	0.00
209800.00	1.00
209829.00	0.00
209854.00	1.00
209879.00	0.00
209906.00	1.00
209932.00	0.00
209957.00	1.00
209984.00	0.00
210011.00	1.00
210036.00	0.00
210063.00	1.00
210087.00	0.00
210113.00	1.00
210143.00	0.00
210167.00	1.00
210184.00	0.00
210203.00	1.00
210228.00	0.00
210254.00	1.00
210330.00	0.00
210350.00	1.00
210366.00	0.00
210395.00	1.00
210415.00	0.00
210441.00	1.00
210460.00	0.00
210486.00	1.00
210505.00	0.00
210529.00	1.00
210543.00	0.00
210563.00	1.00
210571.00	0.00
210596.00	1.00
210607.00	0.00
210644.00	1.00
210656.00	0.00
210685.00	1.00
210698.00	0.00
210727.00	1.00
210737.00	0.00
210779.00	1.00
210791.00	0.00
210817.00	1.00
210832.00	0.00
210858.00	1.00
210870.00	0.00
210896.00	1.00
210909.00	0.00
210939.00	1.00
210952.00	0.00
210981.00	1.00
211012.00	0.00
211033.00	1.00
211044.00	0.00
211063.00	1.00
211098.00	0.00
211123.00	1.00
211153.00	0.00
211184.00	1.00
211200.00	0.00
211238.00	1.00
211281.00	0.00
211317.00	1.00
211353.00	0.00
211385.00	1.00
211402.00	0.00
211425.00	1.00
211449.00	0.00
211467.00	1.00
211493.00	0.00
211521.00	1.00
211539.00	0.00
211565.00	1.00
211590.00	0.00
211615.00	1.00
211639.00	0.00
211663.00	1.00
211679.00	0.00
211697.00	1.00
211720.00	0.00
211744.00	1.00
211817.00	0.00
211838.00	1.00
211847.00	0.00
211865.00	1.00
211875.00	0.00
211901.00	1.00
211913.00	0.00
211939.00	1.00
211952.00	0.00
211978.00	1.00
212000.00	0.00
212026.00	1.00
212069.00	0.00
212089.00	1.00
212134.00	0.00
212161.00	1.00
212567.00	0.00
212594.00	1.00
212655.00	0.00
212680.00	1.00
212695.00	0.00
212720.00	1.00
212731.00	0.00
212755.00	1.00
212766.00	0.00
212792.00	1.00
212805.00	0.00
212832.00	1.00
212855.00	0.00
212882.00	1.00
212955.00	0.00
212978.00	1.00
213061.00	0.00
213087.00	1.00
213114.00	0.00
213142.00	1.00
213184.00	0.00
213210.00	1.00
213263.00	0.00
213282.00	1.00
213703.00	0.00
213728.00	1.00
213755.00	0.00
213785.00	1.00
213812.00	0.00
213838.00	1.00
213861.00	0.00
213887.00	1.00
213911.00	0.00
213936.00	1.00
213962.00	0.00
213990.00	1.00
214014.00	0.00
214045.00	1.00
214070.00	0.00
214096.00	1.00
214119.00	0.00
214144.00	1.00
214168.00	0.00
214193.00	1.00
214219.00	0.00
214244.00	1.00
214313.00	0.00
214334.00	1.00
214349.00	0.00
214367.00	1.00
214384.00	0.00
214409.00	1.00
214428.00	0.00
214454.00	1.00
214473.00	0.00
214498.00	1.00
214520.00	0.00
214550.00	1.00
214575.00	0.00
214596.00	1.00
214607.00	0.00
214625.00	1.00
214648.00	0.00
214674.00	1.00
214697.00	0.00
214724.00	1.00
214741.00	0.00
214767.00	1.00
214789.00	0.00
214811.00	1.00
214829.00	0.00
214847.00	1.00
214859.00	0.00
214882.00	1.00
214902.00	0.00
214927.00	1.00
214951.00	0.00
214976.00	1.00
214992.00	0.00
215085.00	1.00
215109.00	0.00
215131.00	1.00
215150.00	0.00
215169.00	1.00
215187.00	0.00
215211.00	1.00
215240.00	0.00
215265.00	1.00
215337.00	0.00
215359.00	1.00
215393.00	0.00
215417.00	1.00
215472.00	0.00
215492.00	1.00
215858.00	0.00
215881.00	1.00
215938.00	0.00
215970.00	1.00
215984.00	0.00
216008.00	1.00
216019.00	0.00
216045.00	1.00
216056.00	0.00
216080.00	1.00
216092.00	0.00
216118.00	1.00
216142.00	0.00
216168.00	1.00
216235.00	0.00
216257.00	1.00
216339.00	0.00
216366.00	1.00
216389.00	0.00
216418.00	1.00
216460.00	0.00
216485.00	1.00
216538.00	0.00
216559.00	1.00
216981.00	0.00
217006.00	1.00
217031.00	0.00
217056.00	1.00
217080.00	0.00
217105.00	1.00
217130.00	0.00
217157.00	1.00
217182.00	0.00
217208.00	1.00
217231.00	0.00
217260.00	1.00
217284.00	0.00
217309.00	1.00
217336.00	0.00
217362.00	1.00
217385.00	0.00
217410.00	1.00
217435.00	0.00
217462.00	1.00
217487.00	0.00
217519.00	1.00
217580.00	0.00
217603.00	1.00
217618.00	0.00
217646.00	1.00
217667.00	0.00
217692.00	1.00
217710.00	0.00
217736.00	1.00
217758.00	0.00
217784.00	1.00
217804.00	0.00
217829.00	1.00
217851.00	0.00
217870.00	1.00
217884.00	0.00
217909.00	1.00
217933.00	0.00
217958.00	1.00
217986.00	0.00
218025.00	1.00
218043.00	0.00
218067.00	1.00
218085.00	0.00
218103.00	1.00
218125.00	0.00
218150.00	1.00
218167.00	0.00
218192.00	1.00
218214.00	0.00
218239.00	1.00
218267.00	0.00
218293.00	1.00
218309.00	0.00
218339.00	1.00
218360.00	0.00
218380.00	1.00
218398.00	0.00
218418.00	1.00
218439.00	0.00
218469.00	1.00
218495.00	0.00
218521.00	1.00
218589.00	0.00
218610.00	1.00
218643.00	0.00
218669.00	1.00
218725.00	0.00
218745.00	1.00
219248.00	0.00
219274.00	1.00
219321.00	0.00
219351.00	1.00
219362.00	0.00
219384.00	1.00
219396.00	0.00
219420.00	1.00
219432.00	0.00
219456.00	1.00
219467.00	0.00
219492.00	1.00
219504.00	0.00
219528.00	1.00
219540.00	0.00
219567.00	1.00
219577.00	0.00
219602.00	1.00
219612.00	0.00
219637.00	1.00
219647.00	0.00
219676.00	1.00
219688.00	0.00
219714.00	1.00
219725.00	0.00
219750.00	1.00
219761.00	0.00
219785.00	1.00
219796.00	0.00
219822.00	1.00
219832.00	0.00
219857.00	1.00
219867.00	0.00
219891.00	1.00
219903.00	0.00
